ID,Age,Gender,Education,Country,Ethnicity,Income (USD),Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA,Consumo_alto,Consumo_total,Sao_Impulsivos,Consumo_CL6,Consumo_CL6_CL5,uso_ilegal_drugs,uso_legal_drugs
1724,55-64,M,Professional certificate/ diploma,UK,White,1000.0,-2.05048,-0.15487,-1.42424,0.59042,0.41594,-0.21712,-0.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,True,True,False,True,True,False,True
1725,45-54,F,Professional certificate/ diploma,UK,White,1000.0,-1.32828,0.16767,-0.58331,0.28783,0.58489,-1.37983,-0.84637,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,True,True,False,True,True,False,True
1726,25-34,F,Left school at 16 years,UK,White,1000.0,-1.1943,-1.23177,-2.21069,1.81866,0.58489,-2.55524,-2.07848,CL3,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,False,True,False,True
1727,25-34,F,Masters degree,UK,White,1000.0,0.13606,0.32197,0.58331,-0.76096,-0.52745,-2.55524,-0.84637,CL5,CL1,CL1,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL1,CL4,CL0,CL0,True,True,False,True,True,False,True
1728,18-24,F,Left school at 16 years,UK,White,1000.0,-1.69163,0.32197,-1.82919,1.81866,0.7583,-0.21712,-1.18084,CL4,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,False,True
1729,45-54,M,Masters degree,UK,White,1000.0,-0.79151,-0.94779,-0.45174,-0.45321,-0.40581,-0.21712,-0.52593,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,True,True,False,True,True,False,True
1730,18-24,M,"Some college or university, no certificate or degree",Other,White,1000.0,-2.21844,0.96248,-0.01928,0.13136,1.63088,-2.55524,-0.21575,CL4,CL0,CL3,CL2,CL6,CL5,CL6,CL0,CL0,CL4,CL0,CL0,CL2,CL0,CL0,CL0,CL3,CL0,CL0,True,True,False,True,True,True,True
1731,25-34,F,"Some college or university, no certificate or degree",UK,White,1000.0,0.62967,-1.37639,-0.71727,-0.01729,-0.78155,-0.21712,0.7654,CL6,CL2,CL2,CL3,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,True,True
1732,45-54,M,Masters degree,UK,White,1000.0,-0.34799,-0.30033,0.29338,-0.15487,0.12331,-0.21712,-0.21575,CL5,CL1,CL0,CL1,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL1,CL2,CL1,CL0,CL2,CL6,CL0,CL0,True,True,False,True,True,True,True
1733,25-34,M,Professional certificate/ diploma,UK,White,1000.0,0.41667,-0.80615,-0.84732,-1.21213,-0.0025747205960617,0.19268,-1.18084,CL4,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0,True,True,True,True,True,False,True
1734,45-54,M,Professional certificate/ diploma,UK,White,1000.0,-0.92104,-0.30033,-1.55521,-0.01729,0.12331,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1735,45-54,F,Professional certificate/ diploma,UK,White,1000.0,-1.05308,0.80523,-0.58331,0.94156,1.46191,0.19268,0.07987,CL5,CL0,CL0,CL0,CL4,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,True,True,True,False,True,False,True
1736,25-34,F,Masters degree,UK,White,1000.0,-2.42317,0.32197,-2.21069,2.03972,2.04506,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1737,35-44,M,Professional certificate/ diploma,UK,White,1000.0,-1.43907,0.96248,0.29338,1.2861,0.25953,-0.71126,0.7654,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,False,True,False,True
1738,45-54,M,Professional certificate/ diploma,UK,White,1000.0,-1.32828,-0.30033,-0.17779,0.43852,-0.00665,-0.21712,-0.52593,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1739,55-64,F,Left school before 16 years,UK,White,1000.0,-0.14882,0.16767,-0.71727,0.94156,0.58489,-0.71126,-0.52593,CL5,CL0,CL0,CL1,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1740,25-34,F,Professional certificate/ diploma,UK,White,1000.0,0.22393,0.00332,-0.45174,0.28783,-0.00665,-0.71126,-1.18084,CL4,CL0,CL2,CL0,CL3,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,True,True,False,False,False,False,True
1741,45-54,F,University degree,UK,White,1000.0,-0.92104,0.32197,-0.58331,-0.15487,1.13407,-1.37983,-2.07848,CL6,CL0,CL0,CL1,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1742,25-34,F,University degree,USA,White,1000.0,1.49158,0.63779,0.88309,-1.6209,-0.00665,-1.37983,-1.18084,CL5,CL0,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL2,CL0,CL4,CL0,CL2,CL4,CL0,CL0,True,True,False,True,True,True,True
1743,35-44,M,University degree,UK,White,1000.0,-1.55078,0.80523,1.06238,-0.60633,-0.52745,0.52975,0.7654,CL5,CL2,CL1,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL1,True,True,True,True,True,False,True
1744,35-44,F,Masters degree,UK,White,1000.0,-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,CL5,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1745,55-64,F,"Some college or university, no certificate or degree",UK,White,1000.0,-0.46725,-0.94779,-1.42424,0.43852,-0.00665,-0.71126,-0.52593,CL3,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,True,True,False,False,True,False,True
1746,25-34,F,Left school at 16 years,UK,White,1000.0,-1.86962,0.96248,-0.97631,2.23427,2.33337,-1.37983,-0.84637,CL4,CL0,CL0,CL6,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,True,True
1747,35-44,F,Masters degree,UK,Black,1000.0,-0.24649,-0.57545,-0.58331,0.13136,0.12331,-0.21712,-1.18084,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,False,True,False,False,False,False,False
1748,45-54,F,"Some college or university, no certificate or degree",UK,White,1000.0,0.13606,0.80523,0.44585,1.45039,-0.14277,0.19268,-0.21575,CL6,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,True,True,True,True,True,False,True
1749,18-24,M,University degree,USA,White,1000.0,1.37297,-0.69509,2.90161,3.46436,-0.78155,0.88113,1.92173,CL5,CL6,CL0,CL6,CL2,CL6,CL6,CL0,CL0,CL3,CL0,CL3,CL2,CL3,CL2,CL3,CL6,CL0,CL1,True,True,True,True,True,True,True
1750,25-34,F,Left school at 17 years,USA,White,1000.0,2.61139,-0.43999,-0.45174,-1.92595,-2.04506,0.88113,-0.21575,CL5,CL6,CL0,CL5,CL6,CL3,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL5,CL1,CL6,CL0,CL0,True,True,True,True,True,True,True
1751,45-54,M,Left school at 16 years,UK,White,1000.0,-0.24649,0.47617,-0.84732,-0.60633,0.41594,-0.21712,-0.21575,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,True,True,False,True,True,False,True
1752,25-34,F,University degree,USA,White,1000.0,1.98437,0.63779,1.43533,-1.07533,-0.65253,1.29221,1.2247,CL5,CL6,CL0,CL6,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL0,True,True,True,True,True,True,True
1753,25-34,M,University degree,UK,White,1000.0,-0.67825,0.96248,-0.71727,2.03972,1.13407,0.52975,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,True,True,True,True,True,False,True
1754,25-34,F,Professional certificate/ diploma,UK,White,1000.0,-0.14882,1.58487,-0.01928,0.13136,-0.40581,0.88113,0.07987,CL6,CL1,CL1,CL2,CL6,CL2,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL2,CL0,CL0,True,True,True,True,True,False,True
1755,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,-1.05308,0.16767,0.44585,-2.35413,-1.5184,0.88113,1.92173,CL4,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0,True,True,True,True,True,True,True
1756,18-24,F,Left school at 18 years,USA,White,1000.0,1.02119,1.45421,2.44904,-0.45321,1.13407,0.52975,0.7654,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL2,CL3,CL6,CL0,CL0,True,True,True,True,True,True,True
1757,18-24,M,Left school at 18 years,USA,White,1000.0,0.73545,0.00332,1.43533,0.59042,-1.64101,0.52975,0.40148,CL5,CL3,CL3,CL3,CL6,CL6,CL5,CL2,CL3,CL3,CL0,CL0,CL5,CL2,CL3,CL3,CL6,CL0,CL2,True,True,True,True,True,True,True
1758,35-44,M,Professional certificate/ diploma,UK,White,1000.0,1.02119,-0.43999,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,True,True,False,True,True,False,True
1759,45-54,M,Masters degree,Australia,White,1000.0,-0.92104,-0.43999,0.14143,-0.76096,1.13407,1.86203,0.40148,CL3,CL6,CL1,CL2,CL6,CL3,CL5,CL4,CL0,CL4,CL3,CL0,CL0,CL4,CL0,CL0,CL2,CL0,CL0,True,True,True,True,True,True,True
1760,35-44,M,Masters degree,Other,White,1000.0,-0.24649,-1.7625,-0.01928,-0.30172,0.25953,-0.21712,-1.54858,CL5,CL0,CL0,CL0,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,True,True,False,False,True,True,True
1761,45-54,F,Professional certificate/ diploma,UK,White,1000.0,-0.58016,0.32197,0.14143,-1.34289,0.93949,0.19268,-0.21575,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,CL0,CL0,True,True,True,True,True,True,True
1762,35-44,F,Professional certificate/ diploma,UK,White,1000.0,-0.24649,-0.57545,-0.17779,-0.30172,0.7583,0.88113,0.40148,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,True,True,True,True,True,False,True
1763,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,0.52135,-1.09207,-0.01928,-2.21844,-1.38502,-0.71126,0.7654,CL4,CL0,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL3,CL0,CL0,CL4,CL3,CL0,CL4,CL6,CL0,CL0,True,True,False,True,True,True,True
1764,18-24,F,University degree,Other,White,1000.0,-0.79151,-1.09207,1.88511,0.28783,3.00537,-0.21712,1.2247,CL4,CL3,CL2,CL3,CL3,CL4,CL4,CL0,CL0,CL4,CL0,CL3,CL3,CL3,CL3,CL2,CL3,CL0,CL2,True,True,False,False,False,True,True
1765,35-44,M,Left school at 16 years,UK,White,1000.0,0.91093,-0.30033,0.14143,0.28783,-0.89891,0.88113,1.2247,CL5,CL4,CL1,CL4,CL6,CL5,CL6,CL3,CL4,CL2,CL4,CL0,CL3,CL1,CL6,CL2,CL1,CL0,CL1,True,True,True,True,True,True,True
1766,25-34,F,"Some college or university, no certificate or degree",USA,White,1000.0,0.52135,1.93886,1.43533,-0.30172,0.93949,-0.71126,1.2247,CL4,CL5,CL0,CL4,CL6,CL5,CL6,CL3,CL2,CL3,CL3,CL0,CL4,CL3,CL4,CL3,CL6,CL0,CL1,True,True,False,True,True,True,True
1767,25-34,F,University degree,USA,White,1000.0,0.82562,-1.23177,1.24033,2.75696,0.25953,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,True,True,False,True,True,True,True
1768,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,0.31287,-1.92173,0.14143,1.2861,2.63199,-1.37983,-0.52593,CL3,CL3,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL4,CL6,CL0,CL0,True,True,False,True,True,True,True
1769,25-34,F,"Some college or university, no certificate or degree",Other,White,1000.0,0.91093,-0.94779,1.24033,-0.01729,-0.65253,-0.21712,-0.84637,CL5,CL2,CL0,CL0,CL6,CL5,CL5,CL2,CL0,CL2,CL0,CL0,CL2,CL3,CL0,CL2,CL5,CL0,CL0,True,True,False,True,True,True,True
1770,35-44,F,Professional certificate/ diploma,UK,White,1000.0,-0.79151,0.47617,-1.11902,0.59042,-0.00665,-0.71126,-0.21575,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,True,True,False,True
1771,25-34,M,University degree,USA,White,1000.0,-0.46725,0.96248,-0.01928,0.43852,-0.00665,0.88113,1.92173,CL5,CL2,CL0,CL4,CL6,CL4,CL5,CL3,CL0,CL2,CL0,CL2,CL3,CL2,CL4,CL3,CL4,CL0,CL1,True,True,True,True,True,True,True
1772,55-64,M,"Some college or university, no certificate or degree",USA,White,1000.0,-0.24649,-1.37639,-0.17779,-1.34289,0.93949,0.52975,-0.84637,CL2,CL1,CL1,CL1,CL6,CL1,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL6,CL1,CL1,CL0,CL0,True,True,True,True,True,True,True
1773,18-24,M,Left school at 18 years,USA,Mixed-White/Black,1000.0,-0.34799,1.2861,1.06238,-0.01729,-0.52745,0.52975,1.2247,CL4,CL3,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL4,CL3,CL6,CL3,CL3,CL3,CL1,CL3,True,True,True,True,True,True,True
1774,25-34,F,Masters degree,USA,White,1000.0,0.91093,0.63779,-0.45174,-1.21213,-0.78155,0.88113,1.92173,CL6,CL6,CL2,CL6,CL5,CL6,CL4,CL5,CL3,CL4,CL3,CL3,CL0,CL3,CL4,CL3,CL6,CL0,CL2,True,True,True,True,True,True,True
1775,18-24,F,Left school at 18 years,Republic of Ireland,White,1000.0,0.82562,-0.43999,0.44585,0.43852,-1.0145,-0.71126,0.40148,CL0,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL4,CL0,CL3,CL0,CL6,CL0,CL3,CL0,CL6,True,True,False,True,True,True,True
1776,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,-0.92104,0.47617,0.44585,0.43852,0.41594,-0.71126,-0.52593,CL4,CL0,CL0,CL0,CL4,CL3,CL5,CL0,CL0,CL5,CL0,CL0,CL2,CL3,CL0,CL3,CL4,CL0,CL0,True,True,False,False,True,True,True
1777,18-24,F,University degree,USA,White,1000.0,0.82562,-1.09207,1.43533,0.28783,1.13407,0.88113,1.92173,CL5,CL0,CL0,CL5,CL6,CL6,CL6,CL5,CL0,CL3,CL0,CL0,CL3,CL2,CL5,CL2,CL3,CL0,CL3,True,True,True,True,True,True,True
1778,45-54,F,Left school at 16 years,UK,White,1000.0,1.02119,-0.69509,-1.68062,-0.30172,-0.89891,1.86203,1.92173,CL1,CL4,CL4,CL6,CL5,CL2,CL5,CL2,CL2,CL3,CL1,CL1,CL6,CL1,CL3,CL1,CL6,CL0,CL1,True,True,True,True,True,True,True
1779,18-24,F,University degree,USA,White,1000.0,-0.05188,0.32197,-0.01928,-2.5383,0.7583,0.88113,0.7654,CL5,CL0,CL0,CL0,CL5,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL4,CL3,CL0,CL0,True,True,True,True,True,True,True
1780,45-54,M,"Some college or university, no certificate or degree",USA,White,1000.0,-0.24649,0.00332,0.29338,0.28783,-0.27607,0.88113,1.2247,CL2,CL2,CL1,CL3,CL6,CL2,CL6,CL1,CL1,CL0,CL1,CL0,CL0,CL1,CL6,CL1,CL6,CL0,CL0,True,True,True,True,True,True,True
1781,18-24,F,University degree,USA,White,1000.0,1.37297,-0.69509,-2.09015,-1.34289,-1.0145,0.19268,0.40148,CL5,CL2,CL2,CL3,CL6,CL3,CL5,CL5,CL0,CL4,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL2,True,True,True,True,True,True,True
1782,18-24,M,Left school at 18 years,Canada,White,1000.0,-1.43907,-0.57545,-1.55521,-1.6209,1.30612,-0.71126,0.07987,CL5,CL0,CL0,CL0,CL3,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,True,True,False,False,True,False,True
1783,25-34,F,Left school at 17 years,UK,White,1000.0,-0.34799,0.47617,0.7233,0.43852,1.30612,0.88113,0.40148,CL5,CL2,CL0,CL0,CL6,CL5,CL5,CL2,CL0,CL2,CL0,CL0,CL1,CL0,CL0,CL0,CL4,CL0,CL0,True,True,True,True,True,True,True
1784,25-34,F,"Some college or university, no certificate or degree",UK,Mixed-White/Black,1000.0,1.23461,-0.80615,-0.84732,-1.07533,-0.89891,1.29221,1.92173,CL5,CL3,CL5,CL3,CL6,CL0,CL5,CL6,CL0,CL3,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL0,CL0,True,True,True,True,True,True,True
1785,18-24,M,"Some college or university, no certificate or degree",USA,Black,1000.0,1.02119,-1.09207,-0.45174,-0.15487,-1.25773,0.19268,0.40148,CL5,CL0,CL0,CL0,CL4,CL5,CL6,CL5,CL0,CL3,CL0,CL0,CL4,CL0,CL0,CL0,CL5,CL0,CL0,True,True,True,True,True,True,True
1786,25-34,F,Masters degree,UK,White,1000.0,-0.14882,-0.57545,-0.45174,0.43852,0.25953,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,True,True,False,True,True,True,True
1787,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,-0.67825,3.27393,1.88511,-0.01729,-0.78155,0.52975,1.2247,CL6,CL0,CL0,CL0,CL5,CL6,CL6,CL4,CL0,CL4,CL0,CL5,CL4,CL5,CL0,CL3,CL6,CL0,CL3,True,True,True,True,True,True,True
1788,18-24,M,University degree,USA,White,1000.0,0.52135,-0.94779,0.14143,0.76096,-0.65253,-0.21712,1.2247,CL4,CL0,CL0,CL0,CL5,CL3,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL0,CL0,CL0,True,True,False,False,True,True,True
1789,45-54,F,University degree,Other,White,1000.0,-0.34799,-1.09207,-0.17779,-0.60633,0.58489,-0.71126,-0.52593,CL6,CL1,CL1,CL0,CL6,CL1,CL4,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL0,CL0,CL0,True,True,False,True,True,False,True
1790,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,0.04257,-0.15487,2.44904,-1.07533,-1.5184,1.86203,1.92173,CL5,CL6,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL4,CL5,CL0,CL0,True,True,True,True,True,True,True
1791,18-24,M,Left school at 17 years,USA,White,1000.0,0.13606,0.32197,0.44585,-1.21213,-0.40581,1.86203,0.07987,CL3,CL2,CL0,CL2,CL6,CL5,CL5,CL2,CL0,CL2,CL2,CL0,CL3,CL2,CL3,CL2,CL6,CL0,CL3,True,True,True,True,True,True,True
1792,35-44,F,Doctorate degree,EUA,White,1000.0,-0.24649,-0.15487,0.7233,0.13136,2.33337,-1.37983,-1.54858,CL4,CL2,CL1,CL3,CL6,CL2,CL3,CL3,CL0,CL2,CL2,CL2,CL0,CL2,CL5,CL2,CL3,CL0,CL0,True,True,False,True,True,True,True
1793,18-24,M,University degree,EUA,White,1000.0,0.62967,-1.50796,1.88511,-0.60633,3.00537,0.19268,1.2247,CL6,CL3,CL0,CL0,CL4,CL6,CL4,CL0,CL2,CL0,CL0,CL2,CL3,CL3,CL4,CL4,CL4,CL0,CL0,True,True,True,True,True,True,True
1794,18-24,M,"Some college or university, no certificate or degree",EUA,White,1000.0,-0.46725,-0.15487,0.58331,1.81866,-0.52745,-0.71126,-0.84637,CL4,CL5,CL0,CL3,CL6,CL6,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL5,CL3,CL3,CL6,CL0,CL2,True,True,False,True,True,True,True
1795,18-24,F,"Some college or university, no certificate or degree",USA,White,1000.0,0.82562,-1.7625,2.90161,0.13136,-0.78155,1.86203,1.2247,CL0,CL0,CL0,CL0,CL6,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL5,CL0,CL0,True,True,True,True,True,True,True
1796,25-34,M,University degree,Other,White,1000.0,0.04257,0.63779,1.06238,-0.45321,0.7583,0.19268,1.2247,CL6,CL6,CL4,CL5,CL6,CL6,CL5,CL4,CL3,CL3,CL2,CL3,CL6,CL4,CL4,CL5,CL6,CL0,CL1,True,True,True,True,True,True,True
1797,35-44,F,Left school at 16 years,UK,White,1000.0,0.73545,-0.57545,-2.09015,-0.76096,-1.92173,-0.21712,-0.52593,CL2,CL6,CL1,CL3,CL6,CL6,CL5,CL2,CL2,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0,True,True,False,True,True,True,True
1798,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,0.31287,-0.15487,1.88511,0.28783,-1.5184,1.29221,0.7654,CL6,CL0,CL0,CL0,CL4,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0,True,True,True,True,True,True,True
1799,18-24,M,University degree,USA,White,1000.0,1.49158,-1.50796,-0.01928,-2.07848,-0.78155,0.88113,0.7654,CL3,CL6,CL0,CL4,CL4,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL3,CL0,CL0,True,True,True,True,True,True,True
1800,55-64,M,Masters degree,UK,White,1000.0,-0.58016,1.74091,-1.97495,-1.07533,1.63088,0.88113,0.40148,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,True,True,True,False,True,False,True
1801,45-54,M,"Some college or university, no certificate or degree",USA,White,1000.0,2.28554,-1.23177,-0.01928,-2.5383,-2.90161,-0.21712,1.2247,CL2,CL1,CL0,CL3,CL6,CL1,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL1,CL0,CL0,CL1,True,True,False,True,True,True,True
1802,25-34,M,Doctorate degree,USA,White,1000.0,0.52135,1.58487,2.90161,1.2861,1.81175,0.52975,1.92173,CL6,CL0,CL0,CL4,CL6,CL6,CL5,CL3,CL0,CL3,CL0,CL0,CL2,CL3,CL3,CL0,CL6,CL0,CL0,True,True,True,True,True,True,True
1803,18-24,M,Masters degree,USA,Other,1000.0,-0.79151,0.47617,1.43533,1.11406,0.12331,1.29221,0.40148,CL4,CL3,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL4,CL0,CL0,True,True,True,True,True,True,True
1804,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,-0.14882,1.74091,1.06238,0.28783,-1.0145,0.88113,0.7654,CL6,CL0,CL0,CL4,CL6,CL4,CL6,CL0,CL0,CL4,CL2,CL3,CL4,CL6,CL3,CL5,CL6,CL0,CL2,True,True,True,True,True,True,True
1805,18-24,M,Professional certificate/ diploma,USA,Other,1000.0,0.41667,-0.15487,1.43533,1.2861,-0.65253,0.52975,0.07987,CL4,CL0,CL0,CL0,CL3,CL4,CL3,CL0,CL0,CL0,CL0,CL0,CL2,CL3,CL0,CL0,CL0,CL0,CL0,True,True,True,False,False,True,True
1806,18-24,M,"Some college or university, no certificate or degree",USA,White,1000.0,0.82562,-0.57545,0.88309,0.43852,-0.52745,0.52975,1.2247,CL5,CL0,CL0,CL0,CL4,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL5,CL3,CL0,CL0,True,True,True,False,True,True,True
1807,35-44,F,Professional certificate/ diploma,USA,White,1000.0,0.04257,-0.80615,-0.84732,-0.15487,-1.13788,0.52975,-1.18084,CL4,CL5,CL0,CL2,CL6,CL6,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,True,True,True,True,True,True,True
1808,35-44,M,University degree,USA,Other,1000.0,-0.14882,-0.94779,1.24033,-0.60633,-1.64101,0.52975,1.2247,CL5,CL2,CL1,CL2,CL6,CL6,CL5,CL4,CL1,CL5,CL2,CL5,CL5,CL2,CL2,CL3,CL5,CL0,CL1,True,True,True,True,True,True,True
1809,18-24,F,Masters degree,UK,Black,1000.0,0.41667,-0.80615,-0.58331,0.13136,-0.40581,-1.37983,-1.54858,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,True,True,False,False,True,False,True
1810,18-24,F,Left school at 17 years,USA,White,1000.0,1.23461,1.11406,1.06238,-1.47955,0.12331,0.88113,1.92173,CL4,CL3,CL0,CL2,CL6,CL6,CL3,CL5,CL2,CL4,CL2,CL1,CL4,CL1,CL0,CL1,CL6,CL1,CL2,True,True,True,True,True,True,True
